;Series_reference;Period;Data_value;STATUS;UNITS;MAGNTUDE;Subject;Group;Series_title_1;Series_title_2;Series_title_3;Series_title_4;Series_title_5
446;ALCA.SAAC;2011,06;177,84858363;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
447;ALCA.SAAC;2012,06;160,41360373;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
448;ALCA.SAAC;2013,06;158,07249203;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
449;ALCA.SAAC;2014,06;150,32584466;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
450;ALCA.SAAC;2015,06;140,07477133;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
451;ALCA.SAAC;2016,06;135,17072145;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
452;ALCA.SAAC;2017,06;132,36896059999998;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
453;ALCA.SAAC;2018,06;109,30719447;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
454;ALCA.SAAC;2019,06;111,62552774;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
455;ALCA.SAACD;2000,12;245,66405851;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
456;ALCA.SAACD;2001,12;242,18360836;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
457;ALCA.SAACD;2002,12;241,89186893;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
458;ALCA.SAACD;2003,12;234,809079;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
459;ALCA.SAACD;2004,12;227,2099926;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
460;ALCA.SAACD;2005,12;219,30960939;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
461;ALCA.SAACD;2006,12;214,09642868;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
462;ALCA.SAACD;2007,12;204,48297390000002;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
463;ALCA.SAACD;2008,12;206,68264474;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
464;ALCA.SAACD;2009,12;192,50331699;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
465;ALCA.SAACD;2010,12;176,05850168;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
466;ALCA.SAACD;2011,12;172,18833719;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
467;ALCA.SAACD;2012,12;157,04825736;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
468;ALCA.SAACD;2013,12;155,86075197;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
469;ALCA.SAACD;2014,12;144,31186203;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
470;ALCA.SAACD;2015,12;134,96335628;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
471;ALCA.SAACD;2016,12;135,02777156;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
472;ALCA.SAACD;2017,12;120,53618506;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
473;ALCA.SAACD;2018,12;111,78068796;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
474;ALCA.SAACD;2019,12;115,58122791;PROVISIONAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
475;ALCA.SAACM;2001,03;246,68608638;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
476;ALCA.SAACM;2002,03;241,79970449;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
477;ALCA.SAACM;2003,03;239,05405699999997;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
478;ALCA.SAACM;2004,03;238,13026459999998;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
479;ALCA.SAACM;2005,03;222,42442200000002;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
480;ALCA.SAACM;2006,03;215,06437239;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
481;ALCA.SAACM;2007,03;214,55325068;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
482;ALCA.SAACM;2008,03;205,7469464;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
483;ALCA.SAACM;2009,03;201,70787422;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
484;ALCA.SAACM;2010,03;189,29470301;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
485;ALCA.SAACM;2011,03;176,006690875;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
486;ALCA.SAACM;2012,03;163,632240145;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
487;ALCA.SAACM;2013,03;160,42168238;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
488;ALCA.SAACM;2014,03;151,41627041;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
489;ALCA.SAACM;2015,03;145,69127542;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
490;ALCA.SAACM;2016,03;134,32903016;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
491;ALCA.SAACM;2017,03;132,48863917;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
492;ALCA.SAACM;2018,03;113,10023872;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
493;ALCA.SAACM;2019,03;115,71094532;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
494;ALCA.SAACS;2001,09;244,44159079;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
495;ALCA.SAACS;2002,09;242,47193265;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
496;ALCA.SAACS;2003,09;237,854696;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
497;ALCA.SAACS;2004,09;232,4717946;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
498;ALCA.SAACS;2005,09;218,17432979;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
499;ALCA.SAACS;2006,09;213,5179536;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
500;ALCA.SAACS;2007,09;206,47406708;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
501;ALCA.SAACS;2008,09;209,26178074;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
502;ALCA.SAACS;2009,09;196,79808619;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
503;ALCA.SAACS;2010,09;179,40882698;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
504;ALCA.SAACS;2011,09;177,07406893;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
505;ALCA.SAACS;2012,09;158,89686134;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
506;ALCA.SAACS;2013,09;155,32590097;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
507;ALCA.SAACS;2014,09;150,12768055;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
508;ALCA.SAACS;2015,09;137,81012257;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
509;ALCA.SAACS;2016,09;135,94864741;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
510;ALCA.SAACS;2017,09;124,60345203;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
511;ALCA.SAACS;2018,09;110,41695961;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
512;ALCA.SAACS;2019,09;110,61872407;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 2.501% and 4.350% alc;;;;
513;ALCA.SAAD;2001,06;42,710959286;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
514;ALCA.SAAD;2002,06;45,26477403999989;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
515;ALCA.SAAD;2003,06;51,794482;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
516;ALCA.SAAD;2004,06;54,14774393;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
517;ALCA.SAAD;2005,06;65,69011347;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
518;ALCA.SAAD;2006,06;64,13071193;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
519;ALCA.SAAD;2007,06;88,63060255;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
520;ALCA.SAAD;2008,06;103,61096034;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
521;ALCA.SAAD;2009,06;100,17539607;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
522;ALCA.SAAD;2010,06;111,84837437;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
523;ALCA.SAAD;2011,06;109,31601006700001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
524;ALCA.SAAD;2012,06;110,59236831;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
525;ALCA.SAAD;2013,06;110,71506367;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
526;ALCA.SAAD;2014,06;117,87399832;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
527;ALCA.SAAD;2015,06;117,05129805;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
528;ALCA.SAAD;2016,06;122,19134678;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
529;ALCA.SAAD;2017,06;125,91911691;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
530;ALCA.SAAD;2018,06;138,02841061;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
531;ALCA.SAAD;2019,06;137,76752476;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
532;ALCA.SAADD;2000,12;40,640202684;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
533;ALCA.SAADD;2001,12;45,051772871000004;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
534;ALCA.SAADD;2002,12;48,72495796;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
535;ALCA.SAADD;2003,12;53,257348;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
536;ALCA.SAADD;2004,12;57,76067493;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
537;ALCA.SAADD;2005,12;68,1972654;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
538;ALCA.SAADD;2006,12;75,09837088;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
539;ALCA.SAADD;2007,12;94,19967663;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
540;ALCA.SAADD;2008,12;103,40416317;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
541;ALCA.SAADD;2009,12;103,66881739;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
542;ALCA.SAADD;2010,12;111,54314252;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
543;ALCA.SAADD;2011,12;115,66567612700001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
544;ALCA.SAADD;2012,12;106,07871098;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
545;ALCA.SAADD;2013,12;116,72021293;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
546;ALCA.SAADD;2014,12;118,80566519;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
547;ALCA.SAADD;2015,12;118,75655249;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
548;ALCA.SAADD;2016,12;126,30252456;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
549;ALCA.SAADD;2017,12;131,407733;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
550;ALCA.SAADD;2018,12;138,5856254;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
551;ALCA.SAADD;2019,12;136,25268767;PROVISIONAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
552;ALCA.SAADM;2001,03;41,071163923;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
553;ALCA.SAADM;2002,03;45,21905328;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
554;ALCA.SAADM;2003,03;50,0049;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
555;ALCA.SAADM;2004,03;55,45904893;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
556;ALCA.SAADM;2005,03;59,938103000000005;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
557;ALCA.SAADM;2006,03;69,15038940000001;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
558;ALCA.SAADM;2007,03;79,57279155;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
559;ALCA.SAADM;2008,03;98,16166113;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
560;ALCA.SAADM;2009,03;102,84999499999999;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
561;ALCA.SAADM;2010,03;110,05020839;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
562;ALCA.SAADM;2011,03;108,600186685;FINAL;Litres;6;Alcohol Available for Consumption - ALC;Litres of Beverage;Beer containing between 4.351% and 5.000% alc;;;;
