;Unnamed: 0;Unnamed: 0.1;Unnamed: 0.1.1;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;death diff cases;%death;new death diff cases;%new death
235;235;21320;21320;DEU;Europe;Germany;2020-09-18;271247,0;2199,0;1644,571;9386,0;10,0;5,4289999999999985;3237,458;26,246;19,629;112,026;0,119;0,065;1,15;243,0;2,9;;;;;;;;;;;157575,0;1,881;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03460314768458269;3,4603147684582685;0,004547521600727604;0,4547521600727604
236;236;21321;21321;DEU;Europe;Germany;2020-09-19;272932,0;1685,0;1730,714;9388,0;2,0;5,143;3257,5690000000004;20,111;20,657;112,05;0,024;0,061;1,14;253,0;3,02;;;;;;;;;;;156697,0;1,87;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03439684610086029;3,4396846100860285;0,0011869436201780415;0,11869436201780414
237;237;21322;21322;DEU;Europe;Germany;2020-09-20;273965,0;1033,0;1746,8570000000002;9390,0;2,0;5,143;3269,8990000000013;12,329;20,85;112,074;0,024;0,061;1,13;265,0;3,1630000000000003;;;;;556,076;6,6370000000000005;15393478,0;;183,728;;155820,0;1,86;0,012;83,3;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03427445111601847;3,427445111601847;0,0019361084220716359;0,1936108422071636
238;238;21323;21323;DEU;Europe;Germany;2020-09-21;275560,0;1595,0;1762,571;9390,0;0,0;4,857;3288,936;19,037;21,037;112,074;0,0;0,058;1,14;265,0;3,1630000000000003;;;;;;;;;;;157125,0;1,875;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03407606328930179;3,4076063289301786;0,0;0,0
239;239;21324;21324;DEU;Europe;Germany;2020-09-22;277412,0;1852,0;1771,1429999999998;9405,0;15,0;5,4289999999999985;3311,04;22,104;21,139;112,253;0,179;0,065;1,15;274,0;3,27;;;;;;;;;;;158431,0;1,891;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0339026430003028;3,3902643000302803;0,008099352051835854;0,8099352051835854
240;240;21325;21325;DEU;Europe;Germany;2020-09-23;279025,0;1613,0;1736,571;9423,0;18,0;7,143;3330,292;19,252;20,727;112,468;0,215;0,085;1,16;289,0;3,449;;;;;;;;;;;159736,0;1,907;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03377116745811306;3,3771167458113065;0,011159330440173587;1,1159330440173587
241;241;21326;21326;DEU;Europe;Germany;2020-09-24;281346,0;2321,0;1756,8570000000002;9436,0;13,0;8,571;3357,994;27,702;20,969;112,623;0,155;0,102;1,17;291,0;3,4730000000000003;;;;;;;;;;;161041,0;1,922;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03353877432058746;3,3538774320587463;0,0056010340370529965;0,5601034037052995
242;242;21327;21327;DEU;Europe;Germany;2020-09-25;283712,0;2366,0;1780,714;9451,0;15,0;9,286;3386,233;28,239;21,254;112,802;0,179;0,111;1,17;297,0;3,545;;;;;;;;;;;162347,0;1,938;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,033311950146627564;3,3311950146627565;0,006339814032121725;0,6339814032121724
243;243;21328;21328;DEU;Europe;Germany;2020-09-26;285026,0;1314,0;1727,714;9459,0;8,0;10,143;3401,917;15,683;20,621;112,898;0,095;0,121;1,17;309,0;3,688;;;;;;;;;;;163652,0;1,953;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,033186446148772385;3,3186446148772384;0,0060882800608828;0,60882800608828
244;244;21329;21329;DEU;Europe;Germany;2020-09-27;286339,0;1313,0;1767,714;9464,0;5,0;10,571;3417,588;15,671;21,098000000000006;112,957;0,06;0,126;1,18;324,0;3,867;;;;;593,4159999999998;7,0829999999999975;16548178,0;;197,51;;164957,0;1,969;0,012;83,3;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,033051732387135525;3,3051732387135524;0,0038080731150038076;0,3808073115003808
245;245;21330;21330;DEU;Europe;Germany;2020-09-28;288631,0;2292,0;1867,286;9468,0;4,0;11,143;3444,9440000000004;27,356;22,287;113,005;0,048;0,133;1,2;352,0;4,2010000000000005;;;;;;;;;;;164105,0;1,959;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,032803129255000334;3,2803129255000334;0,0017452006980802793;0,17452006980802792
246;246;21331;21331;DEU;Europe;Germany;2020-09-29;290471,0;1840,0;1865,571;9483,0;15,0;11,143;3466,905;21,961;22,266;113,184;0,179;0,133;1,21;351,0;4,189;;;;;;;;;;;163254,0;1,949;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03264697680663474;3,264697680663473;0,008152173913043478;0,8152173913043478
247;247;21332;21332;DEU;Europe;Germany;2020-09-30;292913,0;2442,0;1984,0;9495,0;12,0;10,286;3496,052;29,146;23,68;113,327;0,14300000000000002;0,123;1,23;354,0;4,225;;;;;;;;;;;162402,0;1,938;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03241576850464131;3,241576850464132;0,004914004914004914;0,4914004914004914
248;248;21333;21333;DEU;Europe;Germany;2020-10-01;295539,0;2626,0;2027,571;9509,0;14,0;10,429;3527,394;31,343000000000004;24,2;113,494;0,16699999999999998;0,124;1,25;360,0;4,297;;;;;;;;;;;161550,0;1,928;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03217511056070434;3,2175110560704336;0,005331302361005331;0,5331302361005331
249;249;21334;21334;DEU;Europe;Germany;2020-10-02;298374,0;2835,0;2094,571;9518,0;9,0;9,571;3561,231;33,837;25,0;113,602;0,107;0,114;1,26;370,0;4,416;;;;;;;;;;;160699,0;1,918;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,031899562294301784;3,1899562294301784;0,0031746031746031746;0,31746031746031744
250;250;21335;21335;DEU;Europe;Germany;2020-10-03;300027,0;1653,0;2143,0;9531,0;13,0;10,286;3580,961;19,729;25,57800000000001;113,757;0,155;0,123;1,27;401,0;4,7860000000000005;;;;;;;;;;;159847,0;1,908;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03176714095731384;3,176714095731384;0,007864488808227465;0,7864488808227466
251;251;21336;21336;DEU;Europe;Germany;2020-10-04;301573,0;1546,0;2176,286;9533,0;2,0;9,857;3599,413;18,452;25,975;113,781;0,024;0,118;1,29;422,0;5,037;;;;;814,434;9,721;17661145,0;;210,794;;158995,0;1,898;0,017;58,8;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,031610920075736224;3,1610920075736217;0,00129366106080207;0,129366106080207
252;252;21337;21337;DEU;Europe;Germany;2020-10-05;304673,0;3100,0;2291,714;9554,0;21,0;12,286;3636,413;37,0;27,353;114,031;0,251;0,147;1,33;444,0;5,299;;;;;;;;;;;160533,0;1,916;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03135821027790451;3,1358210277904512;0,0067741935483870966;0,6774193548387096
253;253;21338;21338;DEU;Europe;Germany;2020-10-06;307127,0;2454,0;2379,429;9566,0;12,0;11,857;3665,702;29,29;28,4;114,175;0,14300000000000002;0,142;1,35;448,0;5,347;;;;;;;;;;;162072,0;1,934;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,031146724319255564;3,114672431925556;0,004889975550122249;0,4889975550122249
254;254;21339;21339;DEU;Europe;Germany;2020-10-07;311137,0;4010,0;2603,429;9582,0;16,0;12,429;3713,563;47,861;31,073;114,366;0,191;0,14800000000000002;1,39;470,0;5,61;;;;;;;;;;;163610,0;1,953;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,030796722986980014;3,0796722986980014;0,00399002493765586;0,399002493765586
255;255;21340;21340;DEU;Europe;Germany;2020-10-08;315941,0;4804,0;2914,571;9594,0;12,0;12,143;3770,901;57,338;34,787;114,509;0,14300000000000002;0,145;1,41;487,0;5,813;;;;;;;;;;;165148,0;1,971;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,03036642917506749;3,0366429175067493;0,002497918401332223;0,2497918401332223
256;256;21341;21341;DEU;Europe;Germany;2020-10-09;320495,0;4554,0;3160,143;9599,0;5,0;11,571;3825,256;54,354;37,718;114,568;0,06;0,138;1,42;510,0;6,0870000000000015;;;;;;;;;;;166686,0;1,989;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02995054525031592;2,9950545250315916;0,0010979358805445762;0,10979358805445764
257;257;21342;21342;DEU;Europe;Germany;2020-10-10;323463,0;2968,0;3348,0;9620,0;21,0;12,714;3860,68;35,424;39,96;114,819;0,251;0,152;1,42;531,0;6,337999999999999;;;;;;;;;;;168224,0;2,008;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02974065039896372;2,974065039896372;0,007075471698113208;0,7075471698113208
258;258;21343;21343;DEU;Europe;Germany;2020-10-11;326309,0;2846,0;3533,7140000000004;9626,0;6,0;13,286;3894,648;33,968;42,177;114,891;0,07200000000000001;0,159;1,43;545,0;6,505;;;;;1286,745;15,358;18849483,0;;224,977;;169763,0;2,026;0,025;40,0;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,029499646041022468;2,949964604102248;0,0021082220660576245;0,21082220660576245
259;259;21344;21344;DEU;Europe;Germany;2020-10-12;332850,0;6541,0;4025,286;9640,0;14,0;12,286;3972,718;78,07;48,044;115,058;0,16699999999999998;0,147;1,46;589,0;7,03;;;;;;;;;;;170427,0;2,0340000000000003;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,028961994892594264;2,8961994892594265;0,002140345512918514;0,21403455129185145
260;260;21345;21345;DEU;Europe;Germany;2020-10-13;337314,0;4464,0;4312,429;9682,0;42,0;16,570999999999998;4025,998;53,28;51,471;115,559;0,501;0,198;1,46;617,0;7,364;;;;;;;;;;;171092,0;2,042;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,028703226074221645;2,8703226074221644;0,009408602150537636;0,9408602150537636
261;261;21346;21346;DEU;Europe;Germany;2020-10-14;344487,0;7173,0;4764,286;9716,0;34,0;19,143;4111,611;85,613;56,864;115,965;0,406;0,228;1,47;601,0;7,172999999999999;;;;;;;;;;;171757,0;2,05;;;tests performed;;;;;;;;;;49,54;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02820425734497964;2,820425734497964;0,004739997211766346;0,4739997211766346
262;262;21347;21347;DEU;Europe;Germany;2020-10-15;352107,0;7620,0;5166,571;9739,0;23,0;20,714;4202,559;90,948;61,665;116,239;0,275;0,247;1,47;651,0;7,77;;;;;;;;;;;172421,0;2,0580000000000003;;;tests performed;;;;;;;;;;58,8;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02765920586639857;2,7659205866398566;0,003018372703412073;0,3018372703412073
263;263;21348;21348;DEU;Europe;Germany;2020-10-16;359802,0;7695,0;5615,286;9773,0;34,0;24,857;4294,403;91,843;67,021;116,645;0,406;0,297;1,46;688,0;8,212;;;;;;;;;;;173086,0;2,066;;;tests performed;;;;;;;;;;58,8;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,027162161410998267;2,7162161410998267;0,004418453541260559;0,4418453541260559
264;264;21349;21349;DEU;Europe;Germany;2020-10-17;364664,0;4862,0;5885,857;9785,0;12,0;23,571;4352,433;58,03;70,25;116,788;0,14300000000000002;0,281;1,45;726,0;8,665;;;;;;;;;;;173751,0;2,074;;;tests performed;;;;;;;;;;58,8;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,026832920167606345;2,6832920167606344;0,002468120115178939;0,2468120115178939
265;265;21350;21350;DEU;Europe;Germany;2020-10-18;368671,0;4007,0;6051,714;9798,0;13,0;24,571;4400,258;47,825;72,23;116,944;0,155;0,293;1,44;766,0;9,143;;;;;1868,05;22,296;20070392,0;;239,549;;174416,0;2,082;0,036000000000000004;27,8;tests performed;;;;;;;;;;58,8;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,026576541143729773;2,6576541143729773;0,00324432243573746;0,32443224357374606
266;266;21351;21351;DEU;Europe;Germany;2020-10-19;377068,0;8397,0;6316,857;9842,0;44,0;28,857;4500,48;100,222;75,395;117,469;0,525;0,344;1,46;846,0;10,097;;;;;;;;;;;177535,0;2,119;;;tests performed;;;;;;;;;;58,8;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02610139285221764;2,610139285221764;0,00523996665475765;0,5239966654757651
267;267;21352;21352;DEU;Europe;Germany;2020-10-20;385591,0;8523,0;6896,714;9882,0;40,0;28,571;4602,206;101,726;82,315;117,946;0,477;0,341;1,47;875,0;10,444;;;;;;;;;;;180654,0;2,156;;;tests performed;;;;;;;;;;58,8;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,025628191529366608;2,5628191529366613;0,0046931831514724865;0,4693183151472486
268;268;21353;21353;DEU;Europe;Germany;2020-10-21;397922,0;12331,0;7633,571;9911,0;29,0;27,857;4749,382000000001;147,17600000000004;91,11;118,292;0,34600000000000003;0,332;1,47;940,0;11,219;;;;;;;;;;;183773,0;2,193;;;tests performed;;;;;;;;;;58,8;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,024906891300305083;2,4906891300305083;0,002351796285783797;0,2351796285783797
269;269;21354;21354;DEU;Europe;Germany;2020-10-22;403874,0;5952,0;7395,286;9960,0;49,0;31,571;4820,422000000001;71,04;88,266;118,877;0,585;0,377;1,46;1025,0;12,234000000000002;;;;;;;;;;;186893,0;2,231;;;tests performed;;;;;;;;;;60,65;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02466115669738582;2,4661156697385818;0,00823252688172043;0,823252688172043
270;270;21355;21355;DEU;Europe;Germany;2020-10-23;417350,0;13476,0;8221,143;9978,0;18,0;29,286;4981,265;160,842;98,123;119,092;0,215;0,35;1,46;1116,0;13,32;;;;;;;;;;;190012,0;2,268;;;tests performed;;;;;;;;;;60,65;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02390799089493231;2,390799089493231;0,0013357079252003562;0,13357079252003562
271;271;21356;21356;DEU;Europe;Germany;2020-10-24;427808,0;10458,0;9020,571;10035,0;57,0;35,714;5106,085999999998;124,821;107,665;119,772;0,68;0,426;1,45;1193,0;14,239;;;;;;;;;;;193131,0;2,305;;;tests performed;;;;;;;;;;60,65;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,023456784351858776;2,345678435185877;0,005450372920252439;0,5450372920252439
272;272;21357;21357;DEU;Europe;Germany;2020-10-25;437698,0;9890,0;9861,0;10062,0;27,0;37,714;5224,127;118,042;117,696;120,095;0,322;0,45;1,45;1286,0;15,349;;;;;2884,326;34,426;21444145,0;;255,946;;196250,0;2,342;0,056;17,9;tests performed;;;;;;;;;;60,65;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,022988453225740123;2,2988453225740124;0,002730030333670374;0,2730030333670374
273;273;21358;21358;DEU;Europe;Germany;2020-10-26;450258,0;12560,0;10455,714;10091,0;29,0;35,571;5374,036999999998;149,909;124,794;120,441;0,34600000000000003;0,425;1,44;1352,0;16,137;;;;;;;;;;;200731,0;2,396;;;tests performed;;;;;;;;;;60,65;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,0224115951299033;2,2411595129903303;0,002308917197452229;0,2308917197452229
274;274;21359;21359;DEU;Europe;Germany;2020-10-27;463419,0;13161,0;11118,286;10121,0;30,0;34,143;5531,119000000002;157,083;132,702;120,799;0,358;0,408;1,44;1462,0;17,45;;;;;;;;;;;205211,0;2,449;;;tests performed;;;;;;;;;;60,65;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02183984687723205;2,183984687723205;0,0022794620469569183;0,22794620469569185
275;275;21360;21360;DEU;Europe;Germany;2020-10-28;479621,0;16202,0;11671,286;10218,0;97,0;43,857;5724,498000000001;193,378;139,30200000000002;121,957;1,158;0,523;1,43;1563,0;18,655;;;;;;;;;;;209691,0;2,503;;;tests performed;;;;;;;;;;60,65;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02130432153721376;2,130432153721376;0,0059869151956548575;0,5986915195654857
276;276;21361;21361;DEU;Europe;Germany;2020-10-29;498354,0;18733,0;13497,143;10305,0;87,0;49,286;5948,085;223,587;161,095;122,995;1,038;0,588;1,42;1689,0;20,159;;;;;;;;;;;214171,0;2,556;;;tests performed;;;;;;;;;;60,65;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02067807221372759;2,067807221372759;0,00464421075108098;0,46442107510809794
277;277;21362;21362;DEU;Europe;Germany;2020-10-30;517736,0;19382,0;14340,857;10391,0;86,0;59,0;6179,418000000002;231,333;171,165;124,021;1,026;0,7040000000000001;1,4;1832,0;21,866;;;;;;;;;;;218651,0;2,61;;;tests performed;;;;;;;;;;60,65;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,02007007432359349;2,007007432359349;0,004437106593746775;0,4437106593746775
278;278;21363;21363;DEU;Europe;Germany;2020-10-31;531790,0;14054,0;14854,571000000002;10483,0;92,0;64,0;6347,159000000002;167,741;177,296;125,119;1,098;0,764;1,37;1935,0;23,095;;;;;;;;;;;223131,0;2,6630000000000003;;;tests performed;;;;;;;;;;60,65;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,019712668534571917;1,971266853457192;0,006546179023765476;0,6546179023765476
279;279;21364;21364;DEU;Europe;Germany;2020-11-01;544346,0;12556,0;15235,428999999998;10513,0;30,0;64,429;6497,02;149,862;181,842;125,478;0,358;0,769;1,35;2056,0;24,539;;;;;4038,864;48,206;23037423,0;;274,962;;227611,0;2,717;0,07200000000000001;13,9;tests performed;;;;;;;;;;60,65;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01931308395762989;1,9313083957629888;0,002389295954125518;0,23892959541255174
280;280;21365;21365;DEU;Europe;Germany;2020-11-02;569598,0;25252,0;17048,571;10669,0;156,0;82,571;6798,415;301,394;203,483;127,339;1,862;0,986;1,34;2234,0;26,664;;;;;;;;;;;227718,0;2,718;;;tests performed;;;;;;;;;;62,04;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,018730753970343995;1,8730753970344;0,006177728496752732;0,6177728496752732
281;281;21366;21366;DEU;Europe;Germany;2020-11-03;577131,0;7533,0;16244,571000000002;10717,0;48,0;85,14299999999999;6888,324000000001;89,91;193,886;127,912;0,573;1,016;1,31;2374,0;28,335;;;;;;;;;;;227825,0;2,719;;;tests performed;;;;;;;;;;62,04;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01856944090683052;1,856944090683052;0,006371963361210673;0,6371963361210673
282;282;21367;21367;DEU;Europe;Germany;2020-11-04;608611,0;31480,0;18427,143;10949,0;232,0;104,429;7264,053000000001;375,728;219,936;130,681;2,769;1,246;1,31;2542,0;30,34;;;;;;;;;;;227933,0;2,72;;;tests performed;;;;;;;;;;62,04;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,017990144772276544;1,7990144772276544;0,007369758576874206;0,7369758576874206
283;283;21368;21368;DEU;Europe;Germany;2020-11-05;631172,0;22561,0;18974,0;11110,0;161,0;115,0;7533,329000000002;269,276;226,463;132,60299999999998;1,922;1,3730000000000002;1,28;2647,0;31,593000000000004;;;;;;;;;;;228040,0;2,722;;;tests performed;;;;;;;;;;62,04;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01760217500142592;1,760217500142592;0,007136208501396216;0,7136208501396216
284;284;21369;21369;DEU;Europe;Germany;2020-11-06;653992,0;22820,0;19465,143;11240,0;130,0;121,286;7805,696;272,367;232,325;134,155;1,5519999999999998;1,4480000000000002;1,24;2745,0;32,763000000000005;;;;;;;;;;;228147,0;2,7230000000000003;;;tests performed;;;;;;;;;;62,04;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01718675457803765;1,7186754578037648;0,0056967572304995615;0,5696757230499562
285;285;21370;21370;DEU;Europe;Germany;2020-11-07;668114,0;14122,0;19474,857;11306,0;66,0;117,571;7974,249;168,553;232,441;134,942;0,7879999999999999;1,403;1,2;2830,0;33,777;;;;;;;;;;;228254,0;2,724;;;tests performed;;;;;;;;;;62,04;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016922261769697987;1,6922261769697986;0,004673558985979323;0,4673558985979323
286;286;21371;21371;DEU;Europe;Germany;2020-11-08;682624,0;14510,0;19754,0;11372,0;66,0;122,714;8147,432;173,18400000000003;235,773;135,73;0,7879999999999999;1,465;1,18;2897,0;34,577;;;;;4569,71;54,542;24635950,0;;294,041;;228361,0;2,7260000000000004;0,078;12,8;tests performed;;;;;;;;;;62,04;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016659244327770485;1,6659244327770484;0,004548587181254307;0,4548587181254307
287;287;21372;21372;DEU;Europe;Germany;2020-11-09;689146,0;6522,0;17078,286;11408,0;36,0;105,571;8225,275;77,843;203,837;136,16;0,43;1,26;1,16;3001,0;35,81800000000001;;;;;;;;;;;224230,0;2,676;;;tests performed;;;;;;;;;;62,04;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,01655382168655118;1,655382168655118;0,005519779208831647;0,5519779208831647
288;288;21373;21373;DEU;Europe;Germany;2020-11-10;715693,0;26547,0;19794,571;11781,0;373,0;152,0;8542,126;316,851;236,257;140,612;4,452;1,814;1,16;3053,0;36,439;;;;;;;;;;;220098,0;2,627;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016460968599664942;1,6460968599664942;0,014050551851433307;1,4050551851433308
289;289;21374;21374;DEU;Europe;Germany;2020-11-11;738094,0;22401,0;18497,571;11994,0;213,0;149,286;8809,492;267,366;220,777;143,154;2,542;1,7819999999999998;1,15;3118,0;37,215;;;;;;;;;;;215967,0;2,5780000000000003;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016249962741872986;1,6249962741872983;0,009508504084639078;0,9508504084639078
290;290;21375;21375;DEU;Europe;Germany;2020-11-12;762832,0;24738,0;18808,571;12216,0;222,0;158,0;9104,752;295,259;224,489;145,804;2,65;1,886;1,13;3177,0;37,919;;;;;;;;;;;211835,0;2,528;;;tests performed;;;;;;;;;;64,81;83783945,0;237,016;46,6;21,453000000000007;15,957;45229,245;;156,139;8,31;28,2;33,1;;8,0;81,33;0,936;0,016014010948675463;1,6014010948675463;0,008974048023284017;0,8974048023284017
